Datum,Umsatz,Warengruppe,Brot,Broetchen,Croissant,Konditorei,Kuchen,national_holiday,christmas_market,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,bewoelkt_bins_bewoelkt_1mäßig_3_5,bewoelkt_bins_bewoelkt_2stark_6_8,temp_bins_kalt,temp_bins_mild,temp_bins_warm,temp_bins_heiß,wind_bins_Wind,wind_bins_Sturm,Wettercode_cat,Wettercode_cat_condensed,Wettercode_0_keine_aussage,Wettercode_1_keine_beeintraechtigung,Wettercode_2_leichter_niederschlag,Wettercode_3_starker_niederschlag,Wettercode_4_gewitter,Wochentag_Di,Wochentag_Mi,Wochentag_Do,Wochentag_Fr,Wochentag_Sa,Wochentag_So,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12
2013-12-29,175.489183127665,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.7125,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-29,292.517266268393,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.7125,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-29,30.1718294542218,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.7125,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-30,126.58984459848,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.75,11.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Feuchter Dunst,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-30,494.782420691912,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.75,11.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Feuchter Dunst,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-30,187.939016759106,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.75,11.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Feuchter Dunst,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-30,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2013-12-30,454.376684162368,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.75,11.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Feuchter Dunst,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-30,40.86384615436,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.75,11.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Feuchter Dunst,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-31,211.390838466052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0375,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-31,586.131309693688,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0375,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-31,192.198716551642,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0375,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-31,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2013-12-31,1625.69060128682,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0375,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2013-12-31,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0.0,,,,,,,1.0,0.0,0.0,5.0,4.5125,8.0,63.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,153.166492227541,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.25,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,449.418219323415,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.25,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,142.307970667817,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.25,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,71.7295837755931,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.25,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,257.525894400416,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.25,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,35.620197470415,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.25,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,109.484763536521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.8375,10.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,405.814478197605,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.8375,10.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,99.6058148024772,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.8375,10.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,111.358444084666,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.8375,10.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,227.91315882647,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.8375,10.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,116.250540066432,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.9375,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,408.762961257816,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.9375,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,176.104155461342,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.9375,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,104.673188597976,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.9375,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,262.179156885669,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.9375,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,67.7899909491401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.1875,11.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,529.982266493949,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.1875,11.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,178.657856307418,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.1875,11.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,124.764364378822,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.1875,11.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,242.820622344855,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.1875,11.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,146.911067784297,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.9125,11.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender starker und nicht gefrierender Regen,3_starker_niederschlag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,299.874480982131,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.9125,11.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender starker und nicht gefrierender Regen,3_starker_niederschlag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,96.4413422236739,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,7.9125,11.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender starker und nicht gefrierender Regen,3_starker_niederschlag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,104.294206603332,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,7.9125,11.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender starker und nicht gefrierender Regen,3_starker_niederschlag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,247.848021036211,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.9125,11.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender starker und nicht gefrierender Regen,3_starker_niederschlag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,147.5457609484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.4375,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,296.549615645128,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.4375,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,112.998810300322,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.4375,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,79.4168862163993,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.4375,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,211.332603686944,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,10.4375,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,99.9068767897401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.6375,15.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,258.406939246541,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.6375,15.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,110.955888544422,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.6375,15.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,82.3370153760945,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,8.6375,15.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,225.800497171104,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.6375,15.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,113.541525918277,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.6125,16.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,260.439674899334,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.6125,16.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,83.9980788562239,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.6125,16.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,80.2711861838417,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,9.6125,16.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,243.430253024245,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,9.6125,16.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,119.05554059635,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6375,17.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,286.482721735479,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6375,17.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,95.5815560630447,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6375,17.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,63.2504812118984,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.6375,17.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,218.497124848402,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.6375,17.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2014-01-11,127.95986526115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5875,18.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-11,384.22983618022,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5875,18.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2014-01-11,135.297629284998,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5875,18.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
